"Year","Product","Country","Kilos","Dollars"
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 15/20","MEXICO",10249,129080
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 15/20","NEW CALEDONIA",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 15/20","PANAMA",6078,74370
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 15/20","PERU",103153,1046785
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 15/20","PHILIPPINES",95026,1095855
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 15/20","THAILAND",1456427,14573407
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 15/20","VIETNAM",268230,3267149
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","ARGENTINA",366555,3329392
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","BANGLADESH",266686,2909809
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","BRUNEI",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","BURMA",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","CHILE",6873,63050
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","CHINA",14773,160621
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","ECUADOR",416904,4039904
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","GUATEMALA",52573,555723
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","HONDURAS",3345,32032
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","INDIA",5041300,48681540
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","INDONESIA",3601306,35650476
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","MALAYSIA",10398,96897
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","MEXICO",2991,37814
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","NEW CALEDONIA",16062,276829
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","NICARAGUA",3283,21448
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","PANAMA",10595,121116
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","PERU",29781,312001
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","PHILIPPINES",132196,1284345
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","THAILAND",1510944,13759938
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 21/25","VIETNAM",240548,2547753
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","ARGENTINA",64398,602635
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","BANGLADESH",273459,2895209
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","BURMA",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","CHINA",16329,159772
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","COSTA RICA",4264,39010
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","ECUADOR",1040597,9815034
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","GUATEMALA",5612,47342
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","HONDURAS",58187,581997
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","INDIA",4156244,36468524
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","INDONESIA",2305302,19882678
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","MALAYSIA",10506,88490
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","MEXICO",6343,66085
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","NEW CALEDONIA",8220,128143
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","NICARAGUA",16336,136537
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","PANAMA",27105,274566
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","PERU",188593,1818571
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","PHILIPPINES",88566,803085
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","THAILAND",1747655,15011979
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","VENEZUELA",3552,29545
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 26/30","VIETNAM",266065,2551570
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","ARGENTINA",153670,1193567
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","BANGLADESH",161486,1648059
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","BRUNEI",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","BURMA",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","CHINA",252233,2245140
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","COSTA RICA",5715,40950
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","ECUADOR",5754821,46670374
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","GUATEMALA",32261,278095
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","HONDURAS",151130,1287212
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","INDIA",4377420,34880040
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","INDONESIA",3846145,31387440
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","JAPAN",359,3770
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","MALAYSIA",31544,239765
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","MEXICO",13472,89600
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","NICARAGUA",203782,1567458
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","PANAMA",290143,2364586
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","PERU",653242,5324493
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","PHILIPPINES",38656,312951
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","SPAIN",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","THAILAND",2476923,19951704
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","VENEZUELA",20529,151192
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 31/40","VIETNAM",69934,614207
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","ARGENTINA",530,3682
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","BANGLADESH",26106,249190
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","BRUNEI",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","BURMA",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","CHINA",200503,2144608
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","COSTA RICA",9979,66000
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","ECUADOR",7547840,53542828
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","GUATEMALA",18144,164800
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","HONDURAS",277090,2114921
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","INDIA",1209061,9051910
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","INDONESIA",1290505,10007256
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","MALAYSIA",27744,175951
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","MEXICO",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","NICARAGUA",153122,1020710
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","PANAMA",511721,3469087
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","PERU",378460,2835425
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","PHILIPPINES",3674,27186
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","SPAIN",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","THAILAND",1414668,10339123
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","VENEZUELA",67895,461105
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 41/50","VIETNAM",16443,141217
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","BURMA",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","CHILE",9927,91073
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","CHINA",95028,735888
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","ECUADOR",3624368,24799602
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","HONDURAS",264123,1792784
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","INDIA",181092,1315843
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","INDONESIA",2266158,16534809
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","MALAYSIA",20351,114159
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","NICARAGUA",171879,1053448
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","PANAMA",228899,1351490
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","PERU",146813,1017872
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","PHILIPPINES",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","THAILAND",1361904,9575261
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","VENEZUELA",71778,471338
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 51/60","VIETNAM",1429,13492
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","BURMA",0,0
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","CHINA",59200,452772
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","ECUADOR",1833905,11687132
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","HONDURAS",241960,1482604
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","INDIA",24720,169024
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","INDONESIA",370766,2761853
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","MALAYSIA",21775,109856
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","NICARAGUA",48916,259511
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","PANAMA",84403,416252
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","PERU",44388,296407
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","PHILIPPINES",881,5276
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","THAILAND",92259,626835
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","VENEZUELA",77680,433554
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN 61/70","VIETNAM",30661,233590
2016,"SHRIMP WARM-WATER SHELL-ON FROZEN < 15","ARGENTINA",223450,2253339
